timestamp,neuron
76,103
76,104
77,102
78,105
86,101
91,106
91,104
93,103
103,104
105,102
109,103
117,104
124,103
128,102
132,104
140,103
143,104
146,105
148,102
156,103
157,104
166,102
171,105
172,104
173,103
184,104
184,102
190,103
194,105
197,104
201,102
204,103
212,104
218,105
220,103
220,102
224,104
237,103
237,104
239,102
242,105
252,104
254,103
256,102
263,105
264,104
270,103
274,102
277,104
282,105
284,103
290,102
292,104
300,103
302,105
304,104
305,102
317,103
317,104
320,102
321,105
332,104
334,103
337,102
339,105
344,104
350,103
353,102
357,105
358,104
365,103
369,102
372,104
375,105
380,103
382,102
384,104
393,105
397,103
398,104
398,102
412,105
412,104
414,103
414,102
424,104
429,105
430,103
431,102
438,104
444,102
445,103
445,105
453,104
459,102
460,103
462,105
464,104
476,102
477,103
478,104
479,105
492,102
493,104
494,103
497,105
505,104
506,102
510,103
515,105
518,104
520,102
525,103
533,104
533,105
536,102
540,103
545,104
552,105
552,102
557,103
558,104
565,102
569,105
573,104
574,103
580,102
584,105
585,104
590,103
596,102
598,104
601,105
605,103
612,102
613,104
618,105
620,103
625,104
626,102
636,105
637,103
638,104
640,102
653,104
654,103
655,105
656,102
665,104
671,103
672,102
673,105
678,104
685,103
685,102
690,105
693,104
700,102
700,103
705,104
707,105
716,102
717,103
718,104
723,105
732,102
733,104
734,103
741,105
745,102
745,104
751,103
758,104
759,105
759,102
765,103
773,104
775,102
777,105
780,103
785,104
791,102
795,105
797,103
798,104
804,102
813,104
813,105
814,103
819,102
825,104
831,103
831,105
835,102
838,104
845,103
848,105
851,102
853,104
860,103
864,105
864,102
865,104
877,103
878,104
879,102
880,105
893,104
894,103
895,102
898,105
905,104
911,102
911,103
916,105
918,104
923,102
925,103
933,104
934,105
938,102
940,103
945,104
952,105
954,102
957,103
958,104
970,105
970,102
973,104
974,103
983,102
985,104
986,105
990,103
998,104
999,102
1002,105
1005,103
1013,104
1015,102
1020,105
1020,103
1025,104
1030,102
1037,103
1038,104
1038,105
1043,102
1053,104
1054,103
1057,105
1058,102
1065,104
1071,103
1074,102
1075,105
1078,104
1085,103
1090,102
1093,104
1094,105
1101,103
1103,102
1105,104
1112,105
1117,103
1118,102
1118,104
1129,105
1133,104
1134,102
1134,103
1145,104
1145,105
1149,102
1151,103
1158,104
1162,105
1162,102
1165,103
1173,104
1177,102
1179,105
1180,103
1185,104
1193,102
1197,105
1197,103
1198,104
1208,102
1213,104
1214,103
1215,105
1221,102
1224,104
1230,103
1233,105
1237,102
1238,104
1245,103
1250,105
1253,104
1253,102
1260,103
1264,104
1265,105
1267,102
1277,103
1278,104
1281,102
1282,105
1293,104
1294,103
1296,102
1299,105
1305,104
1310,103
1312,102
1317,105
1318,104
1325,103
1326,102
1333,104
1335,105
1340,102
1340,103
1344,104
1353,105
1356,102
1357,103
1358,104
1370,105
1372,102
1372,104
1374,103
1384,104
1385,102
1385,105
1390,103
1398,104
1400,102
1402,105
1404,103
1413,104
1416,102
1419,105
1420,103
1425,104
1432,102
1437,103
1437,105
1438,104
1445,102
1453,104
1454,103
1455,105
1459,102
1465,104
1470,103
1473,105
1475,102
1478,104
1484,103
1490,105
1491,102
1493,104
1500,103
1504,102
1505,104
1506,105
1517,103
1518,104
1519,102
1522,105
1533,104
1534,103
1535,102
1539,105
1545,104
1550,103
1551,102
1557,105
1558,104
1564,102
1564,103
1573,104
1575,105
1579,102
1580,103
1585,104
1593,105
1595,102
1597,103
1598,104
1610,105
1611,102
1613,104
1614,103
1624,102
1625,104
1625,105
1630,103
1638,104
1639,102
1642,105
1644,103
1653,104
1655,102
1659,105
1660,103
1665,104
1671,102
1677,103
1677,105
1678,104
1683,102
1693,104
1694,103
1695,105
1699,102
1705,104
1710,103
1713,105
1715,102
1718,104
1724,103
1730,102
1730,105
1733,104
1740,103
1743,102
1744,104
1745,105
1756,103
1758,104
1758,102
1762,105
1773,104
1773,103
1774,102
1779,105
1784,104
1790,103
1790,102
1797,105
1798,104
1802,102
1803,103
1812,104
1814,105
1818,102
1819,103
1824,104
1832,105
1834,102
1836,103
1838,104
1849,105
1849,102
1852,104
1853,103
1862,102
1864,104
1864,105
1869,103
1878,102
1878,104
1880,105
1882,103
1892,104
1893,102
1898,105
1899,103
1904,104
1908,102
1916,103
1916,105
1917,104
1921,102
1932,104
1933,103
1934,105
1937,102
1944,104
1948,103
1951,105
1953,102
1958,104
1962,103
1967,105
1968,102
1972,104
1979,103
1981,102
1983,105
1984,104
1996,103
1997,102
1998,104
2000,105
2012,104
2013,103
2013,102
2017,105
2024,104
2028,102
2028,103
2035,105
2038,104
2041,102
2042,103
2052,104
2053,105
2057,102
2059,103
2064,104
2070,105
2073,102
2076,103
2078,104
2086,105
2088,102
2092,104
2092,103
2101,102
2102,105
2104,104
2107,103
2117,102
2118,104
2119,105
2122,103
2132,104
2133,102
2137,105
2138,103
2144,104
2147,102
2155,103
2156,105
2158,104
2161,102
2172,103
2172,104
2173,105
2177,102
2184,104
2187,103
2191,105
2193,102
2198,104
2202,103
2206,102
2207,105
2212,104
2218,103
2220,102
2222,105
2224,104
2235,103
2236,102
2238,104
2240,105
2252,103
2252,104
2252,102
2257,105
2264,104
2266,102
2267,103
2275,105
2277,104
2280,102
2282,103
2292,104
2294,105
2296,102
2298,103
2304,104
2311,105
2312,102
2315,103
2318,104
2325,102
2327,105
2332,103
2332,104
2340,102
2343,105
2344,104
2347,103
2356,102
2358,104
2360,105
2362,103
2372,102
2372,104
2378,103
2378,105
2384,104
2385,102
2395,103
2396,105
2398,104
2400,102
2412,103
2412,104
2414,105
2416,102
2424,104
2427,103
2431,102
2432,105
2438,104
2442,103
2444,102
2448,105
2453,104
2458,103
2459,102
2464,105
2464,104
2475,103
2475,102
2478,104
2480,105
2491,102
2492,103
2493,104
2498,105
2504,102
2504,104
2506,103
2516,105
2518,104
2519,102
2521,103
2533,104
2534,105
2535,102
2538,103
2544,104
2551,102
2552,105
2555,103
2558,104
2564,102
2569,105
2571,103
2573,104
2579,102
2584,104
2585,105
2586,103
2595,102
2598,104
2601,103
2602,105
2611,102
2613,104
2618,103
2620,105
2624,102
2624,104
2635,103
2638,105
2638,104
2639,102
2652,103
2653,104
2655,102
2656,105
2665,104
2666,103
2670,102
2674,105
2678,104
2681,103
2683,102
2692,105
2693,104
2698,103
2699,102
2705,104
2709,105
2715,102
2715,103
2718,104
2724,105
2730,102
2732,103
2733,104
2741,105
2743,102
2745,104
2746,103
2758,104
2759,105
2759,102
2761,103
2773,104
2775,102
2776,105
2778,103
2785,104
2791,102
2794,105
2795,103
2798,104
2803,102
2811,103
2812,105
2813,104
2819,102
2825,104
2825,103
2828,105
2835,102
2839,104
2841,103
2843,105
2851,102
2853,104
2858,103
2860,105
2863,102
2865,104
2875,103
2878,105
2879,104
2879,102
2891,103
2893,104
2895,102
2896,105
2905,104
2905,103
2910,102
2913,105
2919,104
2921,103
2923,102
2930,105
2933,104
2937,103
2938,102
2945,104
2946,105
2954,102
2954,103
2958,104
2962,105
2969,102
2971,103
2973,104
2979,105
2982,102
2985,104
2985,103
2997,105
2998,102
2998,104
3001,103
3013,104
3014,102
3015,105
3017,103
3025,104
3029,102
3033,105
3034,103
3039,104
3042,102
3050,105
3051,103
3053,104
3058,102
3065,103
3065,104
3065,105
3074,102
3079,104
3081,103
3082,105
3088,102
3093,104
3097,103
3099,105
3101,102
3105,104
3114,103
3117,105
3117,102
3118,104
3131,103
3133,104
3134,102
3135,105
3145,104
3145,103
3147,102
3152,105
3158,104
3161,103
3161,102
3168,105
3173,104
3177,102
3177,103
3184,105
3185,104
3193,102
3194,103
3198,104
3201,105
3207,102
3211,103
3213,104
3219,105
3221,102
3225,104
3225,103
3237,102
3237,105
3238,104
3241,103
3253,102
3253,104
3255,105
3257,103
3265,104
3266,102
3273,105
3274,103
3278,104
3280,102
3290,105
3291,103
3293,104
3296,102
3305,103
3305,104
3305,105
3312,102
3318,104
3320,103
3322,105
3325,102
3333,104
3337,103
3340,105
3340,102
3345,104
3354,103
3356,102
3358,105
3359,104
3371,103
3372,102
3373,104
3376,105
3385,103
3385,102
3385,104
3394,105
3399,104
3400,102
3401,103
3412,105
3413,104
3416,102
3417,103
3425,104
3429,105
3432,102
3434,103
3439,104
3445,105
3445,102
3450,103
3453,104
3460,102
3462,105
3464,103
3465,104
3476,102
3479,104
3480,105
3480,103
3492,102
3493,104
3497,103
3498,105
3505,102
3505,104
3514,103
3516,105
3519,104
3520,102
3530,103
3533,104
3534,105
3536,102
3544,103
3545,104
3551,102
3552,105
3559,104
3560,103
3564,102
3568,105
3573,104
3577,103
3579,102
3583,105
3585,104
3594,103
3595,102
3599,104
3601,105
3610,103
3611,102
3613,104
3618,105
3624,102
3624,103
3625,104
3636,105
3639,104
3639,102
3640,103
3653,104
3654,105
3655,102
3657,103
3665,104
3671,102
3672,105
3674,103
3679,104
3684,102
3688,105
3690,103
3693,104
3699,102
3703,105
3704,103
3705,104
3716,102
3719,104
3720,103
3721,105
3731,102
3733,104
3737,103
3738,105
3744,102
3745,104
3754,103
3756,105
3759,104
3759,102
3770,103
3773,104
3774,105
3775,102
3784,103
3785,104
3791,102
3792,105
3799,104
3800,103
3804,102
3807,105
3813,104
3817,103
3819,102
3823,105
3825,104
3834,103
3835,102
3839,104
3841,105
3850,103
3851,102
3853,104
3858,105
3864,102
3864,103
3865,104
3877,105
3879,104
3879,102
3880,103
3893,104
3894,105
3895,102
3897,103
3905,104
3911,102
3912,105
3914,103
3919,104
3924,102
3929,105
3930,103
3933,104
3939,102
3944,103
3944,105
3945,104
3955,102
3959,104
3960,103
3961,105
3971,102
3973,104
3977,103
3979,105
3983,102
3985,104
3994,103
3997,105
3999,104
3999,102
4010,103
4013,104
4015,105
4015,102
4024,103
4025,104
4030,102
4032,105
4039,104
4040,103
4043,102
4049,105
4053,104
4057,103
4059,102
4064,105
4065,104
4074,103
4075,102
4079,104
4081,105
4090,103
4090,102
4093,104
4099,105
4103,102
4104,103
4105,104
4117,105
4118,102
4119,104
4120,103
4134,104
4134,102
4135,105
4137,103
4145,104
4149,102
4153,105
4153,103
4159,104
4162,102
4169,103
4170,105
4174,104
4178,102
4183,103
4185,105
4185,104
4194,102
4199,104
4200,103
4202,105
4208,102
4214,104
4217,103
4220,105
4222,102
4225,104
4234,103
4238,102
4238,105
4239,104
4249,103
4254,104
4254,102
4255,105
4263,103
4265,104
4268,102
4273,105
4279,104
4280,103
4281,102
4290,105
4294,104
4297,103
4297,102
4305,104
4306,105
4313,102
4313,103
4319,104
4322,105
4326,102
4329,103
4334,104
4340,105
4341,102
4343,103
4345,104
4357,102
4358,105
4359,104
4359,103
4373,102
4374,104
4376,105
4376,103
4386,104
4386,102
4393,103
4394,105
4399,104
4401,102
4409,103
4411,105
4414,104
4417,102
4423,103
4426,104
4427,105
4433,102
4439,104
4440,103
4443,105
4446,102
4454,104
4457,103
4460,105
4461,102
4466,104
4474,103
4477,102
4478,105
4479,104
4490,103
4493,102
4494,104
4496,105
4504,103
4506,102
4506,104
4514,105
4519,104
4520,103
4521,102
4531,105
4534,104
4537,102
4537,103
4546,104
4546,105
4553,102
4554,103
4559,104
4563,105
4566,102
4570,103
4574,104
4580,105
4581,102
4584,103
4586,104
4597,102
4598,105
4599,104
4600,103
4613,102
4614,104
4616,105
4617,103
4626,104
4626,102
4634,103
4634,105
4639,104
4641,102
4649,103
4651,105
4654,104
4657,102
4664,103
4666,104
4666,105
4673,102
4679,104
4680,103
4683,105
4686,102
4694,104
4697,103
4700,105
4700,102
4706,104
4714,103
4717,102
4718,105
4719,104
4729,103
4732,102
4734,104
4736,105
4744,103
4745,102
4746,104
4754,105
4759,104
4760,103
4760,102
4772,105
4774,104
4776,102
4777,103
4786,104
4787,105
4792,102
4794,103
4799,104
4804,105
4805,102
4809,103
4814,104
4820,102
4821,105
4823,103
4826,104
4836,102
4839,105
4839,104
4840,103
4852,102
4854,104
