timestamp,x,y,pol
13,70,124,1
13,71,125,1
13,70,125,1
13,71,125,0
13,70,124,0
13,70,124,0
13,71,124,0
13,71,124,0
13,124,93,1
13,71,126,0
13,70,125,0
13,71,125,1
13,20,52,1
13,70,124,1
13,70,125,1
13,71,124,1
13,47,37,1
13,71,17,1
13,71,124,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,125,0
13,70,125,0
13,71,126,0
13,71,124,1
13,34,35,1
13,70,124,1
13,70,125,1
13,70,124,0
13,16,93,1
13,56,70,0
13,124,16,0
13,57,71,0
13,124,16,0
13,71,124,0
13,16,94,1
13,71,126,0
13,16,94,1
13,94,71,0
13,126,16,0
13,95,70,0
13,125,16,0
13,92,71,0
13,16,97,1
13,71,125,1
13,16,98,1
13,70,124,1
13,16,101,1
13,25,33,1
13,70,125,1
13,71,125,0
13,70,124,0
13,70,124,0
13,71,124,0
13,70,125,0
13,71,125,1
13,70,124,1
13,70,125,1
13,71,126,1
13,70,124,0
13,70,124,0
13,71,125,0
13,71,125,0
13,70,125,0
13,71,124,0
13,71,125,1
13,70,124,1
13,70,125,1
13,114,49,1
13,70,124,0
13,70,124,0
13,71,125,0
13,70,125,0
13,71,124,0
13,18,9,1
13,91,127,1
13,71,125,1
13,66,38,1
13,70,124,1
13,71,125,0
13,70,124,0
13,70,124,0
13,71,124,0
13,71,125,1
13,70,124,1
13,70,125,1
13,70,124,0
13,70,124,0
13,71,125,0
13,70,125,0
13,71,124,0
13,71,125,1
13,70,124,1
13,51,15,1
13,17,74,1
13,92,86,1
13,70,125,1
13,71,124,0
13,70,124,0
13,70,125,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,70,125,1
13,71,126,0
13,70,124,0
13,71,124,0
13,70,125,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,70,125,1
13,71,124,0
13,70,124,0
13,70,124,0
13,71,126,0
13,70,125,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,70,126,1
13,71,124,0
13,70,124,0
13,70,124,0
13,71,126,0
13,70,126,0
13,70,126,0
13,70,125,0
13,71,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,70,125,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,125,0
13,71,125,0
13,71,124,1
13,70,124,1
13,81,69,1
13,71,126,1
13,14,113,1
13,14,37,1
13,70,126,1
13,94,63,1
13,2,105,1
13,70,124,0
13,71,126,0
13,71,124,0
13,70,126,0
13,70,126,0
13,70,125,0
13,123,61,1
13,71,125,0
13,71,124,1
13,70,124,1
13,70,126,1
13,71,126,1
13,34,122,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,71,126,0
13,71,124,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,70,125,1
13,71,126,1
13,71,124,0
13,70,124,0
13,71,126,0
13,70,126,0
13,70,125,0
13,71,125,0
13,70,124,1
13,71,124,1
13,70,126,1
13,71,126,1
13,71,124,0
13,70,124,0
13,71,126,0
13,70,126,0
13,71,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,71,126,0
13,71,124,0
13,70,124,0
13,70,124,0
13,70,126,0
13,71,124,1
13,71,126,1
13,70,124,1
13,70,125,1
13,118,122,1
13,71,124,0
13,70,124,0
13,70,124,0
13,71,126,0
13,70,125,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,70,126,1
13,71,126,0
13,70,124,0
13,70,124,0
13,71,124,0
13,70,126,0
13,70,126,0
13,70,125,0
13,71,125,0
13,71,124,1
13,70,124,1
13,94,4,1
13,70,126,1
13,46,81,1
13,72,100,1
13,71,126,1
13,71,124,0
13,71,126,0
13,70,124,0
13,71,125,0
13,70,126,0
13,71,124,1
13,70,124,1
13,71,126,1
13,71,126,0
13,71,124,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,70,125,1
13,71,126,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,125,0
13,71,125,0
13,70,126,0
13,70,124,1
13,71,124,1
13,71,126,1
13,60,99,1
13,71,124,0
13,71,126,0
13,70,124,0
13,71,125,0
13,70,124,1
13,71,124,1
13,71,126,1
13,71,125,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,70,125,1
13,71,126,1
13,73,119,1
13,108,53,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,125,0
13,71,125,0
13,70,124,1
13,71,124,1
13,71,126,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,70,124,1
13,71,124,1
13,71,126,1
13,43,31,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,70,124,1
13,71,124,1
13,71,126,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,70,124,1
13,71,124,1
13,71,126,1
13,63,69,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,70,125,1
13,71,126,1
13,71,126,0
13,71,124,0
13,70,124,0
13,70,124,0
13,70,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,71,124,0
13,70,124,0
13,71,126,0
13,71,126,0
13,122,31,1
13,71,125,0
13,70,124,1
13,71,124,1
13,71,126,1
13,94,65,1
13,25,75,1
13,69,62,1
13,98,88,1
13,71,125,1
13,31,33,1
13,38,87,1
13,48,105,1
13,31,83,1
13,34,58,1
13,71,126,0
13,70,124,0
13,70,124,0
13,71,126,1
13,70,125,1
13,71,124,0
13,70,124,0
13,70,125,0
13,71,126,0
13,71,126,0
13,70,124,1
13,71,124,1
13,71,125,1
13,71,125,0
13,70,124,0
13,70,124,0
13,70,124,0
13,71,124,0
13,71,124,0
13,71,125,1
13,70,124,1
13,71,124,1
13,71,125,1
13,104,44,1
13,71,125,0
13,70,124,0
13,70,124,0
13,71,124,0
13,70,124,1
13,71,125,1
13,71,125,0
13,70,124,0
13,71,124,0
13,71,125,1
13,70,124,1
13,71,124,1
13,81,83,1
13,71,124,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,71,125,1
13,70,125,1
13,71,125,0
13,70,124,0
13,70,124,0
13,70,126,0
13,71,124,0
13,70,125,0
13,70,124,1
13,71,125,1
13,70,126,1
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,0
13,71,124,0
13,70,126,0
13,70,125,0
13,71,125,1
13,71,124,1
13,70,124,1
13,5,103,1
13,71,125,0
13,70,124,0
13,70,124,0
13,122,15,1
13,70,125,0
13,71,124,0
13,71,124,0
13,71,125,1
13,71,124,1
13,70,125,1
13,71,124,0
13,70,124,0
13,71,125,0
13,71,125,0
13,70,125,0
13,71,124,1
13,71,125,1
13,70,124,1
13,70,125,1
13,71,126,1
13,71,124,0
13,70,124,0
13,70,125,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,70,126,0
13,71,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,70,126,1
13,76,63,1
13,71,126,0
13,71,124,0
13,70,124,0
13,70,126,0
13,70,126,0
13,104,108,1
13,70,125,0
13,71,125,0
13,71,124,1
13,1,58,1
13,97,86,1
13,120,18,1
13,25,4,1
13,70,124,1
13,81,84,1
13,71,126,1
13,98,83,1
13,70,125,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,70,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,70,125,1
13,71,124,0
13,70,124,0
13,71,126,0
13,70,125,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,124,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,71,126,1
13,70,125,1
13,70,124,0
13,71,124,0
13,71,124,0
13,71,126,0
13,70,125,0
13,71,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,71,126,1
13,80,100,1
13,70,125,1
13,62,69,1
13,49,7,1
13,71,126,0
13,70,124,0
13,71,124,0
13,70,125,0
13,71,125,0
13,71,124,1
13,82,108,1
13,71,126,1
13,70,124,1
13,70,125,1
13,71,126,0
13,70,124,0
13,71,124,0
13,70,125,0
13,70,125,0
13,70,125,0
13,71,125,0
13,71,124,1
13,70,124,1
13,71,126,1
13,71,124,0
13,71,125,0
13,71,126,0
13,71,125,1
13,71,124,1
13,70,125,1
13,70,124,0
13,71,124,0
13,71,125,0
13,70,125,0
13,71,126,0
13,71,125,1
13,71,124,1
13,70,124,1
13,11,84,1
13,70,125,1
13,70,124,0
13,70,124,0
13,71,124,0
13,71,125,0
13,70,125,0
13,71,126,0
13,71,125,1
13,71,124,1
13,70,124,1
13,70,125,1
13,70,124,0
13,71,124,0
13,71,125,0
13,70,125,0
13,71,126,0
13,71,125,1
13,70,124,1
13,71,124,1
13,70,125,1
13,71,124,0
13,71,125,0
13,70,125,0
13,71,126,0
13,71,125,1
13,71,124,1
13,92,124,1
13,70,124,1
13,25,50,1
13,70,125,1
13,1,28,1
13,102,30,1
13,102,54,1
13,82,38,1
13,18,11,1
13,76,73,1
13,79,85,1
13,102,52,1
13,70,124,0
13,71,124,0
13,71,126,0
13,45,37,1
13,70,125,0
13,70,125,0
13,34,20,1
13,45,6,1
13,64,42,1
13,71,124,1
13,70,124,1
13,71,126,1
13,71,124,0
13,71,126,0
13,70,124,0
13,70,124,0
13,71,125,0
13,71,124,1
13,71,126,1
13,71,125,1
13,71,124,0
13,71,126,0
13,70,124,0
