timestamp,x,y,pol
11,41,101,0
11,42,102,0
11,42,103,0
11,41,102,0
11,43,103,0
11,40,102,0
11,42,101,0
11,41,101,1
11,42,102,1
11,40,102,1
11,43,102,0
11,41,102,1
11,41,103,1
11,42,103,1
11,42,101,1
11,41,101,1
11,41,102,1
11,43,103,1
11,42,102,1
11,40,102,1
11,41,103,1
11,41,101,1
11,42,103,1
11,41,102,1
11,42,102,1
11,19,64,0
11,87,42,0
11,19,65,0
11,41,103,1
11,19,65,0
11,101,42,0
11,19,66,0
11,77,41,0
11,102,19,0
11,69,97,0
11,41,102,0
11,19,69,0
11,98,41,0
11,101,19,0
11,70,0,1
11,42,102,0
11,19,70,0
11,42,103,0
11,19,70,0
11,1,40,0
11,102,19,0
11,72,22,1
11,40,102,0
11,19,72,0
11,42,101,0
11,19,72,0
11,36,41,0
11,103,19,0
11,73,22,1
11,41,102,1
11,19,73,0
11,42,102,1
11,19,73,0
11,89,40,0
11,19,74,0
11,41,101,1
11,19,74,0
11,57,41,0
11,19,74,0
11,70,42,0
11,19,75,0
11,42,101,1
11,19,75,0
11,43,41,0
11,19,76,0
11,41,101,1
11,19,76,0
11,7,42,0
11,19,76,0
11,98,41,0
11,19,78,0
11,40,101,1
11,19,78,0
11,42,103,1
11,19,78,0
11,57,41,0
11,19,79,0
11,43,102,1
11,19,80,0
11,42,102,1
11,19,80,0
11,124,41,0
11,19,81,0
11,41,101,1
11,19,82,0
11,42,103,1
11,19,82,0
11,125,41,0
11,101,19,0
11,85,110,1
11,41,102,0
11,19,85,0
11,52,42,0
11,102,19,0
11,85,124,0
11,42,103,0
11,19,86,0
11,13,43,0
11,102,19,0
11,86,95,0
11,43,102,0
11,19,86,0
11,96,40,0
11,102,19,0
11,87,23,0
11,40,102,0
11,19,87,0
11,24,42,0
11,101,19,0
11,88,31,1
11,40,103,0
11,19,88,0
11,41,103,0
11,19,88,0
11,41,102,1
11,19,88,0
11,46,42,0
11,19,88,0
11,114,40,0
11,101,19,0
11,89,97,1
11,41,101,1
11,19,90,0
11,42,101,1
11,19,90,0
11,41,102,1
11,19,90,0
11,40,102,1
11,19,90,0
11,7,42,0
11,19,90,0
11,54,33,1
11,41,103,1
11,41,101,1
11,42,102,1
11,40,103,1
11,43,102,1
11,40,101,1
11,41,102,1
11,42,103,1
11,42,101,1
11,41,101,1
11,42,102,1
11,42,103,1
11,41,101,0
11,41,103,0
11,42,102,0
11,42,103,0
11,43,103,0
11,43,103,0
11,40,102,0
11,40,102,0
11,40,103,0
11,42,101,0
11,41,102,0
11,41,103,1
11,42,102,1
11,40,101,0
11,43,102,0
11,41,101,1
11,40,102,1
11,41,102,1
11,42,103,1
11,42,101,1
11,41,103,1
11,43,103,1
11,41,101,1
11,42,102,1
11,40,103,1
11,41,102,1
11,40,101,1
11,42,103,1
11,41,103,1
11,42,102,1
11,41,101,1
11,43,102,1
11,42,101,1
11,42,103,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,103,0
11,43,102,0
11,40,102,0
11,42,101,0
11,41,103,0
11,40,103,0
11,40,103,0
11,41,102,1
11,42,102,1
11,40,102,1
11,41,101,1
11,42,103,1
11,41,102,1
11,40,101,0
11,42,101,1
11,43,103,0
11,41,103,1
11,40,103,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,101,1
11,43,102,1
11,42,102,1
11,42,103,1
11,41,101,0
11,42,102,0
11,41,103,0
11,42,103,0
11,43,102,0
11,43,102,0
11,43,102,0
11,40,102,0
11,40,102,0
11,42,101,0
11,41,102,0
11,41,103,1
11,42,102,1
11,40,103,0
11,41,101,1
11,41,102,1
11,42,103,1
11,42,101,1
11,43,103,0
11,41,103,1
11,40,102,1
11,41,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,42,102,1
11,41,103,1
11,41,101,1
11,42,101,1
11,42,102,1
11,42,103,1
11,54,86,1
11,41,101,0
11,41,102,0
11,124,52,1
11,42,102,0
11,42,103,0
11,32,46,1
11,53,35,1
11,42,101,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,102,1
11,42,102,1
11,93,67,1
11,103,52,1
11,41,101,1
11,42,101,1
11,41,102,1
11,42,103,1
11,13,2,1
11,71,120,1
11,9,123,1
11,55,52,1
11,40,102,1
11,41,103,1
11,41,101,1
11,42,102,1
11,89,37,1
11,81,1,1
11,42,103,1
11,43,102,1
11,42,102,1
11,41,102,1
11,41,101,1
11,66,110,1
11,42,101,1
11,42,103,1
11,41,101,0
11,41,103,0
11,42,102,0
11,42,103,0
11,43,102,0
11,43,102,0
11,42,101,0
11,40,102,0
11,40,102,0
11,40,102,0
11,41,102,0
11,41,103,1
11,42,102,1
11,41,101,1
11,41,102,1
11,42,103,1
11,42,101,1
11,41,103,1
11,41,101,1
11,42,102,1
11,41,102,1
11,43,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,42,102,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,102,0
11,42,103,0
11,43,103,0
11,43,103,0
11,42,101,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,102,1
11,42,102,1
11,43,102,0
11,42,103,1
11,41,101,1
11,42,101,1
11,41,102,1
11,41,103,1
11,43,103,1
11,42,102,1
11,41,101,1
11,42,103,1
11,42,102,1
11,42,101,1
11,42,103,1
11,41,102,1
11,41,101,0
11,42,102,0
11,41,103,0
11,42,103,0
11,42,101,0
11,41,102,0
11,41,103,1
11,42,102,1
11,41,101,1
11,41,102,1
11,42,103,1
11,42,101,1
11,41,103,1
11,41,101,1
11,42,102,1
11,41,102,1
11,43,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,42,102,1
11,42,103,1
11,41,101,0
11,41,103,0
11,42,102,0
11,43,103,0
11,42,103,0
11,42,103,0
11,40,102,0
11,42,101,0
11,41,102,0
11,41,103,1
11,42,102,1
11,43,102,0
11,40,103,0
11,41,101,1
11,42,103,1
11,41,102,1
11,42,101,1
11,41,103,1
11,41,101,1
11,43,103,1
11,42,103,1
11,41,102,1
11,43,102,1
11,42,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,42,101,1
11,43,101,1
11,42,102,1
11,42,103,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,102,0
11,42,101,0
11,43,103,0
11,43,102,0
11,42,103,0
11,41,103,0
11,41,102,1
11,40,103,0
11,40,103,0
11,42,102,1
11,42,101,1
11,43,101,0
11,41,101,1
11,41,102,1
11,43,103,1
11,43,102,1
11,42,103,1
11,40,102,1
11,41,103,1
11,41,101,1
11,42,102,1
11,42,101,1
11,42,103,1
11,41,102,1
11,42,102,1
11,41,101,1
11,42,103,1
11,41,102,0
11,41,103,0
11,42,102,0
11,42,103,0
11,42,101,0
11,41,101,0
11,41,103,1
11,40,102,0
11,40,102,0
11,43,103,0
11,43,103,0
11,42,102,1
11,41,102,1
11,41,101,1
11,42,103,1
11,42,101,1
11,43,102,0
11,41,103,1
11,41,102,1
11,40,102,1
11,42,102,1
11,43,103,1
11,41,101,1
11,41,103,1
11,43,102,1
11,42,103,1
11,42,102,1
11,42,101,1
11,42,103,1
11,41,102,1
11,41,103,1
11,41,101,0
11,43,103,0
11,42,102,0
11,42,103,0
11,41,102,0
11,41,102,0
11,4,33,1
11,42,101,0
11,41,101,1
11,42,102,1
11,41,102,1
11,41,103,1
11,42,103,1
11,42,101,1
11,41,101,1
11,43,102,0
11,41,102,1
11,42,102,1
11,41,103,1
11,41,101,1
11,42,103,1
11,41,102,1
11,42,102,1
11,41,103,1
11,42,103,1
11,41,102,0
11,41,101,0
11,42,102,0
11,42,103,0
11,0,118,1
11,42,101,0
11,41,103,0
11,41,102,1
11,40,102,0
11,42,102,1
11,41,101,1
11,42,103,1
11,41,103,1
11,42,101,1
11,43,102,0
11,40,102,1
11,41,102,1
11,41,101,1
11,42,102,1
11,41,103,1
11,43,103,1
11,42,103,1
11,41,102,1
11,42,102,1
11,43,102,1
11,41,101,1
11,42,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,103,0
11,43,102,0
11,42,101,0
11,40,102,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,102,1
11,42,102,1
11,41,101,1
11,42,103,1
11,41,103,1
11,42,101,1
11,41,102,1
11,40,102,1
11,42,102,1
11,41,101,1
11,42,103,1
11,41,102,1
11,42,102,1
11,42,103,1
11,41,103,1
11,42,101,1
11,41,103,0
11,41,101,0
11,42,102,0
11,42,101,0
11,42,103,0
11,41,102,0
11,41,103,1
11,42,102,1
11,42,101,1
11,41,101,1
11,41,102,1
11,41,103,1
11,42,103,1
11,41,101,1
11,42,102,1
11,41,102,1
11,41,103,1
11,42,101,1
11,42,103,1
11,41,101,1
11,41,102,1
11,41,101,0
11,41,102,0
11,42,103,0
11,42,102,0
11,42,101,0
11,41,103,0
11,40,102,0
11,40,102,0
11,41,102,1
11,42,102,1
11,41,101,1
11,41,103,1
11,42,103,1
11,42,101,1
11,40,102,1
11,41,102,1
11,42,102,1
11,41,101,1
11,42,103,1
11,41,103,1
11,42,102,1
11,42,101,1
11,42,103,1
11,41,101,0
11,42,102,0
11,42,103,0
11,41,103,0
11,42,101,0
11,41,102,0
11,41,103,1
11,42,102,1
11,41,101,1
11,41,102,1
11,42,103,1
11,42,101,1
11,41,103,1
11,41,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,42,102,1
11,42,101,1
11,3,54,1
11,3,104,1
11,32,12,1
11,42,103,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,103,0
11,70,74,1
11,5,32,1
11,70,75,1
11,23,64,1
11,42,101,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,102,1
11,69,18,1
11,42,102,1
11,41,101,1
11,42,103,1
11,41,102,1
11,42,101,1
11,40,102,1
11,41,103,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,101,1
11,43,102,1
11,42,102,1
11,42,103,1
11,41,101,0
11,41,103,0
11,42,102,0
11,81,96,1
11,42,103,0
11,43,102,0
11,43,102,0
11,43,102,0
11,69,106,1
11,42,101,0
11,40,102,0
11,40,102,0
11,41,102,0
11,41,103,1
11,42,102,1
11,41,101,1
11,42,103,1
11,41,103,1
11,42,101,1
11,42,102,1
11,43,103,0
11,41,102,1
11,40,102,1
11,41,101,1
11,42,103,1
11,41,103,1
11,42,102,1
11,42,101,1
11,43,101,1
11,41,102,1
11,43,102,1
11,42,103,1
11,41,101,1
11,41,103,1
11,42,102,1
11,41,102,0
11,41,101,0
11,42,103,0
11,43,101,0
11,43,101,0
11,43,103,0
11,43,103,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,101,1
11,42,101,0
11,42,102,1
11,41,102,1
11,41,101,1
11,43,102,0
11,42,103,1
11,43,103,1
11,41,103,1
11,41,101,1
11,40,102,1
11,42,102,1
11,43,101,1
11,42,101,1
11,41,102,1
11,10,13,1
11,41,103,1
11,42,103,1
11,41,101,1
11,42,102,1
11,61,57,1
11,41,102,1
11,42,103,1
11,41,101,0
11,41,103,0
11,42,102,0
11,42,103,0
11,42,101,0
11,43,103,0
11,43,103,0
11,41,102,0
11,41,103,1
11,42,102,1
11,41,101,1
11,41,102,1
11,42,103,1
11,43,103,1
11,42,101,1
11,41,103,1
11,41,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,103,1
11,42,102,1
11,41,101,1
11,42,101,1
11,42,103,1
11,41,101,0
11,41,103,0
11,42,102,0
11,42,103,0
11,43,103,0
11,42,101,0
11,40,102,0
11,40,102,0
11,41,102,0
11,41,103,1
11,43,101,0
11,43,101,0
11,42,102,1
11,43,102,0
11,41,101,1
11,41,102,1
11,42,103,1
11,42,101,1
11,41,103,1
11,40,102,1
11,43,103,1
11,41,101,1
11,43,102,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,43,101,1
11,43,101,1
11,43,101,1
11,42,102,1
11,41,101,0
11,62,114,1
11,41,102,0
11,42,102,0
11,42,102,0
11,42,103,0
11,43,103,0
11,43,103,0
11,42,101,0
11,40,102,0
11,40,102,0
11,43,101,0
11,41,103,0
11,41,102,1
11,42,102,1
11,43,102,0
11,42,103,1
11,41,101,1
11,41,102,1
11,42,101,1
11,43,103,1
11,40,102,1
11,41,103,1
11,43,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,101,1
11,42,102,1
11,1,40,1
11,42,101,1
11,42,103,1
11,41,101,0
11,42,103,0
11,41,103,0
11,42,102,0
11,42,101,0
11,41,102,0
11,40,102,0
11,40,102,0
11,40,102,0
11,41,103,1
11,43,103,0
11,43,103,0
11,43,103,0
11,42,102,1
11,41,101,1
11,41,102,1
11,42,103,1
11,43,101,0
11,40,102,1
11,42,101,1
11,43,102,1
11,41,103,1
11,41,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,42,102,1
11,42,103,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,102,0
11,42,103,0
11,42,101,0
11,40,102,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,102,1
11,42,102,1
11,42,103,1
11,41,101,1
11,42,101,1
11,41,102,1
11,40,102,1
11,41,103,1
11,42,102,1
11,41,101,1
11,42,103,1
11,43,103,1
11,42,102,1
11,41,102,1
11,42,101,1
11,42,103,1
11,41,101,1
11,41,101,0
11,41,103,0
11,42,102,0
11,42,103,0
11,40,102,0
11,40,102,0
11,40,102,0
11,42,101,0
11,41,102,0
11,41,103,1
11,43,103,0
11,43,103,0
11,43,103,0
11,42,102,1
11,41,101,1
11,41,102,1
11,43,102,0
11,42,103,1
11,42,101,1
11,40,102,1
11,41,103,1
11,41,101,1
11,42,102,1
11,43,103,1
11,41,102,1
11,41,103,1
11,42,103,1
11,43,102,1
11,41,101,1
11,42,102,1
11,42,103,1
11,41,102,0
11,41,101,0
11,42,102,0
11,42,103,0
11,43,102,0
11,42,101,0
11,40,102,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,101,1
11,42,102,1
11,41,102,1
11,42,103,1
11,41,101,1
11,42,101,1
11,41,103,1
11,40,102,1
11,41,102,1
11,42,102,1
11,41,101,1
11,42,103,1
11,42,102,1
11,42,101,1
11,42,102,1
11,20,81,1
11,41,101,0
11,42,103,0
11,41,103,0
11,42,102,0
11,42,101,0
11,41,102,0
11,41,103,1
11,43,103,0
11,43,103,0
11,43,103,0
11,42,102,1
11,41,101,1
11,41,102,1
11,42,103,1
11,43,101,0
11,42,101,1
11,41,103,1
11,41,101,1
11,43,103,1
11,42,102,1
11,41,102,1
11,43,102,1
11,42,103,1
11,41,103,1
11,41,101,1
11,42,102,1
11,42,103,1
11,42,102,1
11,41,101,0
11,41,102,0
11,42,103,0
11,42,101,0
11,43,103,0
11,40,102,0
11,40,102,0
11,41,103,0
11,41,102,1
11,42,103,1
11,78,111,1
11,42,102,1
11,43,102,0
11,41,101,1
11,41,102,1
11,42,101,1
11,42,103,1
11,41,103,1
11,43,103,1
11,40,102,1
11,41,101,1
11,42,102,1
11,43,102,1
11,42,103,1
11,42,101,1
11,43,101,1
11,43,101,1
11,42,102,1
11,41,103,0
11,42,102,0
11,42,102,0
11,41,101,0
11,42,103,0
11,43,101,0
11,76,37,1
11,120,5,1
11,64,7,1
11,43,103,0
11,43,103,0
11,42,101,0
11,41,102,0
11,41,101,1
11,40,102,0
11,40,102,0
11,40,102,0
11,42,102,1
11,43,102,0
11,41,103,1
11,41,101,1
11,42,103,1
11,42,101,1
11,45,74,1
11,43,103,1
11,43,101,1
11,41,102,1
11,41,101,1
11,40,103,1
11,42,102,1
11,41,103,1
11,75,104,0
11,76,104,0
11,42,103,1
11,41,102,1
11,42,102,1
11,41,101,1
11,59,7,1
11,42,101,1
11,41,103,1
11,42,103,1
11,59,101,1
11,5,12,1
11,26,66,1
11,41,101,0
11,41,102,0
11,42,102,0
11,42,103,0
11,40,102,0
137,42,101,0
137,41,103,0
137,41,102,1
137,40,103,0
137,42,102,1
137,43,103,0
137,43,103,0
137,43,103,0
137,43,103,0
137,43,102,0
137,41,101,1
137,41,103,1
137,42,103,1
137,42,101,1
137,41,102,1
137,40,102,1
137,43,102,1
137,41,101,1
137,42,102,1
137,41,103,1
137,43,103,1
137,42,103,1
137,41,102,1
137,41,101,1
137,41,103,1
137,42,102,1
137,41,101,0
137,41,103,0
137,42,102,0
137,42,102,0
137,42,103,0
137,42,101,0
137,41,102,0
137,43,103,0
137,43,103,0
137,43,103,0
137,41,103,1
137,42,102,1
137,43,101,0
137,43,101,0
137,41,101,1
137,42,103,1
137,41,103,1
137,43,102,0
137,42,101,1
137,41,102,1
137,41,101,1
137,42,102,1
137,43,103,1
137,43,102,1
137,41,103,1
137,42,103,1
137,41,102,1
137,42,102,1
137,41,101,1
137,42,101,1
137,43,101,1
137,42,103,1
137,40,102,1
137,41,102,0
137,41,101,0
137,42,103,0
137,43,103,0
137,43,103,0
137,43,103,0
137,43,103,0
137,43,102,0
137,42,101,0
137,40,102,0
137,40,102,0
137,41,103,0
137,41,101,1
137,42,102,1
137,43,101,0
137,41,102,1
137,41,101,1
137,42,103,1
137,43,103,1
137,42,101,1
137,40,102,1
137,41,103,1
137,41,102,1
137,42,102,1
137,41,101,1
137,43,101,1
137,42,103,1
137,42,102,1
137,40,102,1
137,41,101,0
137,41,103,0
137,42,102,0
137,42,103,0
137,43,101,0
137,42,101,0
137,41,102,0
137,40,102,0
137,40,102,0
137,41,103,1
137,42,102,1
137,41,101,1
137,42,103,1
137,41,102,1
137,42,101,1
137,43,101,1
137,41,101,1
137,40,102,1
137,41,103,1
137,42,102,1
137,41,102,1
137,42,103,1
137,41,101,1
137,42,102,1
137,41,103,1
137,42,101,1
137,42,103,1
137,40,102,1
137,41,101,0
137,41,102,0
137,42,103,0
137,42,102,0
137,40,102,0
137,40,102,0
137,42,101,0
137,41,103,0
137,41,102,1
137,43,103,0
137,43,103,0
137,43,103,0
137,43,103,0
137,42,102,1
137,40,102,1
137,41,101,1
137,42,103,1
137,41,102,1
137,42,101,1
137,43,102,1
137,41,103,1
137,40,103,1
137,42,102,1
137,41,102,1
137,42,103,1
137,41,101,1
137,42,102,1
137,41,101,0
137,41,103,0
137,42,102,0
137,42,102,0
137,42,103,0
137,40,102,0
137,42,101,0
137,41,102,0
137,41,103,1
137,40,103,0
137,27,108,1
137,42,102,1
137,43,101,0
137,43,101,0
137,27,79,1
137,41,101,1
137,42,103,1
137,41,102,1
137,43,102,0
137,42,101,1
137,40,102,1
137,41,103,1
137,109,96,1
137,41,101,1
137,42,102,1
137,43,103,1
137,43,102,1
137,41,102,1
137,42,103,1
137,42,102,1
137,41,103,1
137,41,101,1
137,42,101,1
137,42,102,1
137,43,101,1
137,42,103,1
137,40,103,1
137,41,101,0
137,41,102,0
137,42,102,0
137,42,103,0
137,43,102,0
137,40,102,0
137,43,103,0
137,43,103,0
137,42,101,0
137,41,103,0
137,41,102,1
137,42,102,1
137,40,102,1
137,43,101,0
137,41,101,1
137,42,101,1
137,41,102,1
137,42,103,1
137,43,103,1
137,41,103,1
137,41,101,1
137,42,102,1
137,42,103,1
137,42,102,1
137,42,101,1
137,42,103,1
137,41,103,0
137,42,102,0
137,42,103,0
137,41,101,0
137,40,102,0
137,40,102,0
137,42,101,0
137,41,102,0
137,41,101,1
137,42,102,1
137,40,102,1
137,41,103,1
137,41,101,1
137,42,103,1
137,42,101,1
137,41,102,1
137,41,101,1
137,42,102,1
137,41,103,1
137,41,102,1
137,42,103,1
137,41,101,1
137,41,103,1
137,42,102,1
137,43,102,1
137,42,103,1
137,42,101,1
137,41,101,0
137,41,102,0
137,42,102,0
137,42,103,0
137,43,103,0
137,40,102,0
137,40,102,0
137,42,101,0
137,41,103,0
137,41,102,1
137,42,102,1
137,40,103,0
137,43,102,0
137,42,103,1
137,41,101,1
137,41,103,1
137,42,101,1
137,43,103,1
137,41,102,1
137,42,102,1
137,41,101,1
137,41,103,1
137,42,103,1
137,42,101,1
137,43,102,1
137,42,102,1
137,42,103,1
137,42,102,1
137,41,103,0
137,41,101,0
137,42,103,0
137,42,101,0
137,43,103,0
137,43,103,0
137,43,103,0
137,40,102,0
137,41,102,0
137,41,101,1
137,42,103,1
137,43,102,0
137,43,102,0
137,43,102,0
137,41,103,1
137,42,102,1
137,43,101,0
137,41,101,1
137,42,101,1
137,41,102,1
137,41,101,1
137,42,103,1
137,43,103,1
137,43,102,1
137,41,103,1
137,42,102,1
137,41,102,1
137,42,103,1
137,42,101,1
137,41,101,1
137,41,102,1
137,43,101,1
137,43,101,1
137,43,101,1
137,42,102,1
137,41,102,0
137,41,102,0
137,41,101,0
137,42,103,0
137,42,102,0
137,43,103,0
137,43,101,0
137,42,101,0
137,41,103,0
137,41,101,1
137,42,102,1
137,43,102,0
137,41,102,1
137,42,103,1
137,41,101,1
137,42,101,1
137,43,103,1
137,41,103,1
137,40,102,1
137,43,102,1
137,41,101,1
137,42,102,1
137,42,103,1
137,41,102,1
137,42,102,1
137,42,101,1
137,41,101,1
137,42,103,1
137,41,101,0
137,41,103,0
137,42,102,0
137,42,103,0
137,43,103,0
137,43,103,0
137,43,103,0
137,42,101,0
137,40,102,0
137,40,102,0
137,41,102,0
137,41,103,1
137,42,102,1
137,116,110,1
137,41,101,1
137,41,102,1
137,43,102,0
137,42,103,1
137,42,101,1
137,41,103,1
137,41,101,1
137,40,102,1
137,42,102,1
137,43,103,1
137,43,102,1
137,41,102,1
137,42,103,1
137,41,103,1
137,41,101,1
137,41,102,1
137,42,102,1
137,43,101,1
137,43,101,1
137,43,101,1
137,100,55,1
137,104,64,1
137,41,102,0
137,41,101,0
137,42,102,0
137,42,103,0
137,99,59,1
137,43,103,0
137,43,103,0
137,43,103,0
137,43,101,0
137,43,102,0
137,42,101,0
137,40,102,0
137,40,102,0
137,41,103,0
137,41,101,1
137,42,102,1
137,41,102,1
137,42,103,1
137,41,101,1
137,42,101,1
137,43,103,1
137,41,103,1
137,43,102,1
137,42,102,1
137,41,102,1
137,42,103,1
137,42,104,1
137,41,101,1
137,42,102,1
137,42,101,1
