timestamp,x,y,pol
12,107,115,1
12,71,120,0
12,3,10,1
12,1,100,1
12,3,69,0
12,44,25,1
12,5,32,0
12,71,120,1
12,5,80,0
12,71,120,0
12,18,113,1
12,71,118,0
12,19,58,0
12,71,118,0
12,19,59,0
12,71,120,1
12,71,120,0
12,71,118,0
12,70,118,0
12,71,120,1
12,71,120,0
12,71,118,0
12,71,120,1
12,71,120,0
12,71,118,0
12,71,118,0
12,71,120,1
12,71,120,0
12,71,120,1
12,70,60,1
12,70,118,1
12,71,120,0
12,71,118,0
12,70,118,0
12,71,120,1
12,80,109,1
12,9,75,1
12,71,120,0
12,71,118,0
12,71,120,1
12,71,120,0
12,71,118,0
12,71,120,1
12,71,120,0
12,71,118,0
12,71,118,0
12,71,120,1
12,71,118,0
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,90,78,1
12,59,45,1
12,71,120,0
12,71,119,0
12,71,120,1
12,17,21,1
12,83,44,1
12,125,82,1
12,115,95,1
12,71,119,1
12,48,9,1
12,114,24,1
12,32,74,1
12,1,123,1
12,71,119,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,119,3,1
12,71,120,0
12,71,120,0
12,71,119,1
12,71,120,1
12,30,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,27,79,1
12,71,120,0
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,104,15,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,70,14,1
12,71,119,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,120,0
12,71,120,1
12,19,104,1
12,71,119,1
12,119,19,1
12,45,119,1
12,114,117,1
12,71,120,0
12,71,119,0
12,71,119,0
12,13,60,1
12,96,2,1
12,71,120,1
12,91,56,1
12,59,19,1
12,71,119,1
12,91,124,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,93,121,1
12,71,120,1
12,33,95,1
12,71,120,0
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,59,71,1
12,71,119,0
12,71,120,1
12,71,119,1
12,104,74,1
12,70,118,1
12,70,95,1
12,112,122,1
12,71,119,0
12,71,120,0
12,71,120,0
12,75,73,1
12,70,118,0
12,70,118,0
12,71,119,1
12,71,119,0
12,71,118,0
12,71,119,1
12,71,119,0
12,71,118,0
12,71,118,0
12,71,119,1
12,71,119,0
12,71,118,0
12,71,118,0
12,71,119,1
12,71,118,0
12,71,119,0
12,92,127,1
12,71,120,1
12,71,119,1
12,70,118,1
12,71,120,0
12,71,119,0
12,71,119,0
12,70,118,0
12,70,46,1
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,100,115,1
12,71,120,1
12,99,75,1
12,77,118,1
12,24,125,1
12,43,10,1
12,71,120,0
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,39,0,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,41,91,1
12,59,109,1
12,7,110,1
12,7,34,1
12,71,119,0
12,71,120,0
12,71,120,0
12,97,113,1
12,93,104,1
12,65,72,1
12,71,119,1
12,29,12,1
12,71,120,1
12,40,2,1
12,76,112,1
12,84,100,1
12,72,23,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,70,118,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,71,120,1
12,102,66,1
12,71,120,0
12,71,119,0
12,70,118,0
12,70,118,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,45,125,1
12,71,120,1
12,71,119,1
12,70,118,1
12,97,1,1
12,126,21,1
12,24,108,1
12,36,32,1
12,123,93,1
12,12,11,1
12,12,48,1
12,71,119,0
12,71,120,0
12,71,120,0
12,71,119,1
12,28,59,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,70,118,0
12,71,120,1
12,71,119,1
12,70,114,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,41,49,1
12,41,37,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,119,0
12,78,17,1
12,54,54,1
12,71,120,1
12,71,119,1
12,107,21,1
12,71,118,1
12,3,98,1
12,111,2,1
12,78,106,1
12,65,21,1
12,71,120,0
12,71,118,0
12,71,119,0
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,118,1
12,71,120,0
12,71,118,0
12,71,120,1
12,71,120,0
12,71,118,0
12,71,118,0
12,71,119,0
12,71,118,0
12,71,119,0
12,46,121,1
12,71,119,0
12,103,110,1
12,78,104,1
12,26,18,1
12,71,120,1
12,57,86,1
12,90,58,1
12,23,68,1
12,15,115,1
12,91,52,1
12,92,4,1
12,89,126,1
12,70,118,1
12,1,68,1
12,58,30,1
12,54,11,1
12,109,67,1
12,71,120,0
12,71,120,0
12,71,118,0
12,71,120,1
12,71,120,0
12,71,120,0
12,71,118,0
12,71,118,0
12,71,120,1
12,115,127,1
12,71,120,0
12,71,118,0
12,71,118,0
12,70,118,0
12,71,120,1
12,71,118,0
12,71,120,0
12,71,120,0
12,71,120,1
12,71,120,0
12,71,120,0
12,71,118,0
12,71,120,1
12,71,120,0
12,119,71,1
12,71,118,0
12,71,118,0
12,19,58,1
12,71,120,1
12,71,118,0
12,71,120,0
12,71,120,1
12,108,54,1
12,81,90,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,119,0
12,71,120,0
12,71,119,1
12,71,120,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,71,120,0
12,71,119,0
12,71,120,1
12,71,119,1
12,100,52,1
12,47,54,1
12,121,40,1
12,56,86,1
12,12,41,1
12,95,95,1
12,28,116,1
12,12,67,1
12,12,3,1
12,17,83,1
