timestamp,x,y,pol
12,40,27,1
12,41,27,0
12,40,26,1
12,39,28,0
12,39,27,1
12,39,25,1
12,40,25,1
12,40,26,1
12,41,26,1
12,39,26,1
12,39,27,1
12,40,27,1
12,40,28,1
12,41,27,1
12,41,28,1
12,40,26,0
12,40,27,0
12,41,27,0
12,9,39,0
12,27,123,1
12,39,27,0
12,40,25,0
12,9,40,0
12,40,26,1
12,40,26,1
12,40,26,1
12,41,26,0
12,41,26,0
12,40,28,0
12,39,26,0
12,39,26,0
12,49,54,1
12,41,28,0
12,40,27,1
12,40,26,1
12,18,39,0
12,25,123,1
12,40,41,0
12,39,27,1
12,113,40,0
12,40,27,1
12,40,26,1
12,39,26,1
12,40,28,1
12,41,26,1
12,28,71,1
12,124,41,0
12,29,41,0
12,107,33,1
12,39,27,1
12,40,26,0
12,40,27,0
12,41,26,0
12,40,25,0
12,40,26,1
12,40,27,1
12,41,27,0
12,41,27,0
12,39,26,0
12,39,26,0
12,39,25,0
12,39,27,1
12,41,28,0
12,40,28,0
12,40,26,1
12,40,25,1
12,39,25,1
12,41,27,1
12,39,27,1
12,39,26,1
12,41,26,1
12,40,27,1
12,41,28,1
12,40,28,1
12,41,27,1
12,40,26,0
12,39,27,0
12,41,26,0
12,40,27,0
12,39,26,0
12,40,25,0
12,40,26,1
12,40,26,1
12,40,26,1
12,40,28,0
12,39,25,0
12,40,27,1
12,41,28,0
12,39,27,1
12,39,28,0
12,40,25,1
12,41,26,1
12,39,26,1
12,40,27,1
12,39,25,1
12,39,28,1
12,40,26,1
12,41,27,1
12,40,27,1
12,39,27,1
12,41,26,1
12,40,28,1
12,41,28,1
12,41,27,1
12,40,26,0
12,40,27,0
12,39,27,0
12,39,27,0
12,40,25,0
12,39,26,0
12,39,25,0
12,40,26,1
12,40,26,1
12,40,26,1
12,41,26,0
12,41,26,0
12,41,26,0
12,40,28,0
12,40,27,1
12,39,28,0
12,40,26,1
12,39,27,1
12,39,25,1
12,41,28,0
12,41,27,1
12,40,25,1
12,40,27,1
12,39,26,1
12,39,28,1
12,40,26,1
12,40,28,1
12,41,26,1
12,39,27,1
12,41,27,1
12,40,26,0
12,41,26,0
12,40,27,0
12,39,27,0
12,39,26,0
12,40,25,0
12,39,28,0
12,40,26,1
12,40,27,1
12,39,25,0
12,41,27,0
12,40,28,0
12,40,25,1
12,39,27,1
12,40,26,1
12,39,26,1
12,40,27,1
12,41,26,1
12,39,28,1
12,40,25,1
12,39,27,1
12,41,27,1
12,40,27,1
12,41,26,1
12,40,28,1
12,40,26,0
12,41,26,0
12,40,27,0
12,39,27,0
12,39,27,0
12,40,25,0
12,40,26,1
12,39,26,0
12,40,28,0
12,40,27,1
12,41,27,0
12,40,26,1
12,39,28,0
12,39,27,1
12,40,25,1
12,40,27,1
12,39,26,1
12,39,25,1
12,41,26,1
12,40,26,1
12,45,115,1
12,39,28,1
12,40,28,1
12,41,27,1
12,41,26,1
12,39,27,1
12,33,26,1
12,33,12,1
12,92,92,1
12,4,31,1
12,110,110,1
12,51,48,1
12,121,49,1
12,40,16,1
12,17,103,1
12,40,26,0
12,41,27,0
12,40,27,0
12,39,27,0
12,40,25,0
12,17,27,1
12,39,26,0
12,39,25,0
12,40,26,1
