timestamp,neuron
91,128
93,130
98,129
102,128
103,130
103,127
113,129
118,128
118,130
123,129
123,127
128,128
128,130
138,129
141,130
141,128
151,127
153,129
156,130
157,128
163,129
165,130
167,128
178,127
179,129
179,130
181,128
194,129
194,130
196,128
203,130
204,129
205,128
211,127
218,130
219,129
220,128
229,127
229,130
234,129
235,128
241,130
244,129
245,128
250,127
256,130
259,129
260,128
265,130
271,127
274,128
275,129
280,130
284,128
284,129
292,127
294,130
299,128
300,129
303,130
312,128
314,127
315,129
318,130
322,128
325,129
330,130
335,127
338,128
340,129
341,130
348,128
355,129
356,130
361,127
361,128
365,129
365,130
377,128
380,130
380,129
387,128
393,127
394,130
396,129
401,128
404,130
405,129
416,128
418,130
419,127
420,129
426,128
431,130
436,129
440,128
442,130
446,129
454,127
456,128
457,130
460,129
465,128
466,130
476,129
480,128
480,130
486,129
486,127
495,130
495,128
500,129
504,130
504,128
508,127
516,129
519,130
519,128
525,129
531,130
533,128
540,129
542,130
543,128
546,127
556,129
557,130
558,128
565,127
566,130
566,129
568,128
580,130
581,129
581,128
584,127
595,130
596,129
597,128
604,130
605,127
606,129
606,128
619,130
621,128
621,129
624,127
631,130
636,128
636,129
642,130
645,128
646,127
646,129
657,130
660,128
661,129
667,130
669,127
675,128
676,129
680,130
684,128
686,129
691,127
695,130
699,128
701,129
704,130
712,127
714,128
716,129
719,130
723,128
726,129
731,130
734,127
739,128
741,129
742,130
750,128
757,129
757,127
757,130
761,128
766,130
767,129
774,127
777,128
780,130
781,129
786,128
795,130
797,129
799,127
801,128
804,130
807,129
816,128
819,130
821,129
825,128
831,130
833,127
838,129
840,128
842,130
847,129
855,128
857,130
861,129
863,127
864,128
866,130
877,129
879,128
880,130
887,129
893,128
894,130
899,127
901,129
903,128
903,130
917,129
918,130
919,128
928,129
929,130
930,128
941,127
942,130
942,129
942,128
956,130
957,129
958,128
966,130
968,128
968,129
975,127
980,130
981,128
982,129
994,130
996,128
997,129
1003,130
1006,128
1007,127
1008,129
1018,130
1020,128
1022,129
1029,130
1035,128
1037,129
1041,130
1045,128
1048,129
1056,127
1056,130
1060,128
1062,129
1066,130
1074,128
1077,129
1081,130
1084,128
1088,129
1094,130
1099,128
1102,127
1102,129
1103,130
1109,128
1117,129
1118,130
1122,128
1128,129
1129,130
1133,127
1137,128
1141,130
1142,129
1147,128
1156,130
1157,129
1162,128
1165,130
1168,129
1177,128
1178,127
1180,130
1182,129
1187,128
1194,130
1197,129
1201,128
1203,130
1208,129
1217,128
1218,130
1222,129
1228,128
1229,130
1231,127
1237,129
1242,130
