timestamp,x,y,pol
10,40,27,1
10,39,27,1
10,41,26,1
10,40,28,1
10,40,25,1
10,42,26,1
10,40,26,0
10,40,27,0
10,41,26,0
10,41,26,0
10,39,27,0
10,39,27,0
10,42,26,0
10,40,25,0
10,39,26,0
10,40,26,1
10,40,26,1
10,40,26,1
10,40,26,1
10,40,28,0
10,41,27,0
10,40,27,1
10,39,27,1
10,40,26,1
10,39,28,0
10,39,26,1
10,40,25,1
10,40,27,1
10,39,25,1
10,41,26,1
10,40,26,1
10,39,27,1
10,40,28,1
10,39,28,1
10,41,27,1
10,42,26,1
10,40,26,0
10,41,27,0
10,39,27,0
10,39,27,0
10,42,26,0
10,40,25,0
10,40,26,1
10,39,26,0
10,40,8,1
10,40,27,1
10,40,27,1
10,40,28,0
10,39,25,0
10,39,25,0
10,41,26,0
10,40,26,1
10,95,39,0
10,28,124,1
10,41,27,1
10,41,27,1
10,39,27,1
10,48,40,0
10,77,39,0
10,41,26,1
10,109,39,0
10,40,27,1
10,39,28,1
10,40,28,1
10,39,27,1
10,40,26,1
10,42,26,1
10,18,41,0
10,56,40,0
10,26,124,1
10,41,27,0
10,40,27,0
10,32,39,0
10,27,124,1
10,67,39,0
10,27,124,1
10,68,39,0
10,26,124,1
10,40,25,0
10,42,26,0
10,5,42,0
10,26,124,1
10,6,40,0
10,29,40,0
10,30,40,0
10,31,39,0
10,28,124,1
10,117,39,0
10,28,124,1
10,118,40,0
10,28,124,1
10,41,26,0
10,92,40,0
10,40,26,1
10,39,25,0
10,39,27,1
10,14,39,0
10,67,40,0
10,97,40,0
10,104,39,0
10,41,27,1
10,10,42,0
10,27,124,1
10,0,30,1
10,39,25,1
10,0,75,1
10,40,26,1
10,0,17,0
10,40,28,1
10,0,66,0
10,39,27,1
10,1,60,0
10,41,26,1
10,2,115,1
10,42,26,1
10,40,27,1
10,40,26,0
10,41,26,0
10,41,26,0
10,39,27,0
10,39,27,0
10,39,26,0
10,40,25,0
10,39,25,0
10,117,7,1
10,42,26,0
10,40,26,1
10,40,26,1
10,40,26,1
10,40,28,0
10,68,93,1
10,41,27,0
10,40,27,1
10,39,28,0
10,40,25,1
10,79,5,1
10,39,27,1
10,39,25,1
10,40,26,1
10,40,25,1
10,41,26,1
10,39,26,1
10,39,28,1
10,40,27,1
10,41,27,1
10,101,127,1
10,76,54,1
10,40,28,1
10,101,104,1
10,42,26,1
10,39,27,1
10,46,70,1
10,43,90,1
10,34,95,1
10,32,19,1
10,41,26,1
10,79,43,1
10,24,125,1
10,99,32,1
10,116,54,1
10,40,26,0
10,40,27,0
10,41,26,0
10,93,46,1
10,39,26,0
10,40,25,0
10,39,25,0
10,40,26,1
10,42,26,0
10,42,26,0
10,40,27,1
10,40,27,1
10,39,28,0
